INDIR,FOLDER,IN FILE,DURATION,DATE,TIME,HOUR,DATE-12,TIME-12,HOUR-12,LATITUDE,LONGITUDE,MODEL,SERIAL NO,FIRMWARE,PREFIX,NOTES,AUTO ID,PULSES,MATCHING,MATCH RATIO,MARGIN,FILES,MANUAL ID,ORGID,USERID,REVIEW ORGID,REVIEW USERID,INPATHMD5
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230315_083002.wav,597.844,2023-03-15,08:30:02,8,2023-03-14,20:30:02,20,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,TFFqpY5wEPrWdy2QZfN3hg==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230318_070602.wav,597.844,2023-03-18,07:06:02,7,2023-03-17,19:06:02,19,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,0Cet9YbiiN2EUSTP20Q0GQ==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230315_084002.wav,297.917,2023-03-15,08:40:02,8,2023-03-14,20:40:02,20,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,RY9vJDvxGmYMYzibfTeYzg==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230324_011702.wav,597.844,2023-03-24,01:17:02,1,2023-03-23,13:17:02,13,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,jI4FomAXrQzVlrq0biRTJQ==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230318_071602.wav,597.844,2023-03-18,07:16:02,7,2023-03-17,19:16:02,19,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,xnn7FqriWP/RU2TfnekWQA==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230315_163200.wav,599.846,2023-03-15,16:32:00,16,2023-03-15,04:32:00,4,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,DeJtythDMuNSM4ygsFH6RQ==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230315_164202.wav,597.844,2023-03-15,16:42:02,16,2023-03-15,04:42:02,4,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,4e1wjUCEs6WdXvm+H7ce4A==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230318_072602.wav,597.844,2023-03-18,07:26:02,7,2023-03-17,19:26:02,19,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,ubikh0ARQ1acnRnw+2Px+w==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230409_064702.wav,597.844,2023-04-09,06:47:02,6,2023-04-08,18:47:02,18,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,qe//fc6OQQ0gMeViKlgZBw==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230315_165202.wav,597.844,2023-03-15,16:52:02,16,2023-03-15,04:52:02,4,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,S6az7mXvmaWCymDNTH+I3g==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230318_073602.wav,597.844,2023-03-18,07:36:02,7,2023-03-17,19:36:02,19,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,zfTgENFRIDK3GmuMQBv6xw==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230315_170202.wav,597.844,2023-03-15,17:02:02,17,2023-03-15,05:02:02,5,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,s868F8St96jHvUy6oaQCUg==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230318_074602.wav,597.844,2023-03-18,07:46:02,7,2023-03-17,19:46:02,19,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,o6Zrv42XADJnvclfMHaeMg==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230315_171202.wav,597.844,2023-03-15,17:12:02,17,2023-03-15,05:12:02,5,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,0o855uJhc7EBG1A9OMzUvA==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230318_075602.wav,597.844,2023-03-18,07:56:02,7,2023-03-17,19:56:02,19,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,/ZhiI+9DFEY6A7amTcOVXg==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230315_172202.wav,597.844,2023-03-15,17:22:02,17,2023-03-15,05:22:02,5,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,MdcbU7g4zr4/d8JUHH4+tg==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230409_065702.wav,597.844,2023-04-09,06:57:02,6,2023-04-08,18:57:02,18,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,HRMu7Uew5iGdKXAsxB53yw==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230318_080602.wav,597.844,2023-03-18,08:06:02,8,2023-03-17,20:06:02,20,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,p/wGr1x5cwN+Wk66m/vAZw==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230315_173202.wav,597.844,2023-03-15,17:32:02,17,2023-03-15,05:32:02,5,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,TY9dMWv1AIQKAnQDPfNr7w==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230318_081602.wav,597.844,2023-03-18,08:16:02,8,2023-03-17,20:16:02,20,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,cAJ2FPzwggtPuzv+pFvTYA==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230315_174202.wav,597.844,2023-03-15,17:42:02,17,2023-03-15,05:42:02,5,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,XIpXVnrLocokaLXnvdYUrg==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230315_175202.wav,597.844,2023-03-15,17:52:02,17,2023-03-15,05:52:02,5,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,z+glHVn3i7DdXdLHly/ECg==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230318_082602.wav,597.844,2023-03-18,08:26:02,8,2023-03-17,20:26:02,20,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,ycqyVUIjeOQaICQvgXeqog==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230318_083602.wav,117.968,2023-03-18,08:36:02,8,2023-03-17,20:36:02,20,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,35nUSkoLomOftQTSvIwoxA==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230315_180202.wav,597.844,2023-03-15,18:02:02,18,2023-03-15,06:02:02,6,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,22fXOPx8Kj2vA9rsTnG2xg==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230318_163800.wav,599.846,2023-03-18,16:38:00,16,2023-03-18,04:38:00,4,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,U8jFLSqmyd5n/OvKTpjRxQ==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230409_070702.wav,597.844,2023-04-09,07:07:02,7,2023-04-08,19:07:02,19,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,LaONykxpZxX520u1C0N/Xg==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230315_181202.wav,597.844,2023-03-15,18:12:02,18,2023-03-15,06:12:02,6,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,y7o+pD+W1mV7GOcaFs4N6g==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230318_164802.wav,597.844,2023-03-18,16:48:02,16,2023-03-18,04:48:02,4,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,Rlg/ZE5P4R5puNL4OHYfTQ==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230315_182202.wav,597.844,2023-03-15,18:22:02,18,2023-03-15,06:22:02,6,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,Cib9CNIk/QJYCmzymmZBgw==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230324_012702.wav,597.844,2023-03-24,01:27:02,1,2023-03-23,13:27:02,13,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,ALKpHz6PZQ30OFxPBLYQ+A==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230318_165802.wav,597.844,2023-03-18,16:58:02,16,2023-03-18,04:58:02,4,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,M8fPFiTGeI1rbokmAcJG2Q==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230315_183202.wav,597.844,2023-03-15,18:32:02,18,2023-03-15,06:32:02,6,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,5MGuZKgpH+x6kBqKvCarYw==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230318_170802.wav,597.844,2023-03-18,17:08:02,17,2023-03-18,05:08:02,5,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,F8j37/LFx9cA4yo7Wi1Ewg==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230315_184202.wav,597.844,2023-03-15,18:42:02,18,2023-03-15,06:42:02,6,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,yJ72UtJCTs1XQi28SP2hwg==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230409_071702.wav,597.844,2023-04-09,07:17:02,7,2023-04-08,19:17:02,19,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,I3iZ0GGAmi7N3UHK571oag==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230318_171802.wav,597.844,2023-03-18,17:18:02,17,2023-03-18,05:18:02,5,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,WZTvwRXVZO7l8bvIOOrTrg==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230315_185202.wav,597.844,2023-03-15,18:52:02,18,2023-03-15,06:52:02,6,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,fgXmtut9ycfW+QhVvzsCaA==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230318_172802.wav,597.844,2023-03-18,17:28:02,17,2023-03-18,05:28:02,5,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,YYPXkQXMtjaJRqXX0+KFvA==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230315_190202.wav,597.844,2023-03-15,19:02:02,19,2023-03-15,07:02:02,7,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,Q18p36rBo/4GoVgIm+CoTw==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230315_191202.wav,597.844,2023-03-15,19:12:02,19,2023-03-15,07:12:02,7,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,yCBSi776taWy61WtBVpCIg==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230318_173802.wav,597.844,2023-03-18,17:38:02,17,2023-03-18,05:38:02,5,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,S68HL4wRKAmp4mYZE9/jEQ==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230315_192202.wav,597.844,2023-03-15,19:22:02,19,2023-03-15,07:22:02,7,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,OZm+/5Cnptzd30wPLEKZsg==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230318_174802.wav,597.844,2023-03-18,17:48:02,17,2023-03-18,05:48:02,5,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,lAwgMt1AhukWzwQof/GN6w==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230315_193202.wav,597.844,2023-03-15,19:32:02,19,2023-03-15,07:32:02,7,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,yyCVIctGvR6VzKl0NE7LlA==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230318_175802.wav,597.844,2023-03-18,17:58:02,17,2023-03-18,05:58:02,5,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,Q5D5Ssi175R/tE3n8eyMAw==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230409_072702.wav,597.844,2023-04-09,07:27:02,7,2023-04-08,19:27:02,19,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,oQUy+V9K9rINgcRwB8MfBw==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230315_194202.wav,597.844,2023-03-15,19:42:02,19,2023-03-15,07:42:02,7,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,47ZT7+0nokBRnvd8JcK93Q==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230318_180802.wav,597.844,2023-03-18,18:08:02,18,2023-03-18,06:08:02,6,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,VvJlNSvZA2Uq8ll/YyYHcQ==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230315_195202.wav,597.844,2023-03-15,19:52:02,19,2023-03-15,07:52:02,7,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,Fi5wAcYRHR1uaA4vpqiZPQ==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230318_181802.wav,597.844,2023-03-18,18:18:02,18,2023-03-18,06:18:02,6,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,uju1e4Wl2U/HHzoGMkibdQ==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230315_200202.wav,597.844,2023-03-15,20:02:02,20,2023-03-15,08:02:02,8,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,Agq9lw3PAop/2t64PxnN/w==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230318_182802.wav,597.844,2023-03-18,18:28:02,18,2023-03-18,06:28:02,6,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,gj976iy5V8iUMTNL181hcw==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230315_201202.wav,597.844,2023-03-15,20:12:02,20,2023-03-15,08:12:02,8,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,0RaRR7F2IM+DtoiJwGJbJw==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230409_073702.wav,597.844,2023-04-09,07:37:02,7,2023-04-08,19:37:02,19,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,saIHkNrpJFbNZgNElcWSCg==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230318_183802.wav,597.844,2023-03-18,18:38:02,18,2023-03-18,06:38:02,6,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,HPfWEvsm4VJoFbpcRNelSA==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230315_202202.wav,597.844,2023-03-15,20:22:02,20,2023-03-15,08:22:02,8,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,0fGT9muy9A5C4pPd9W7vjA==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230318_184802.wav,597.844,2023-03-18,18:48:02,18,2023-03-18,06:48:02,6,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,r/zCfjPi9PBrkUp/l2ABJg==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230315_203202.wav,597.844,2023-03-15,20:32:02,20,2023-03-15,08:32:02,8,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,lvb68g6aDeagcTSfShFwjw==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230324_013702.wav,597.844,2023-03-24,01:37:02,1,2023-03-23,13:37:02,13,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,6/HgkJJPFsnSUgdJs7+7gg==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230315_204202.wav,597.844,2023-03-15,20:42:02,20,2023-03-15,08:42:02,8,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,geZE32uzSGc1X5F1jOrK9g==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230318_185802.wav,597.844,2023-03-18,18:58:02,18,2023-03-18,06:58:02,6,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,QBH9HPamUpPtvNpFCPTt2g==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230315_205202.wav,597.844,2023-03-15,20:52:02,20,2023-03-15,08:52:02,8,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,1iPqQ2hP5R8tTCpRw4E8xw==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230318_190802.wav,597.844,2023-03-18,19:08:02,19,2023-03-18,07:08:02,7,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,Lu0C4vuNK+IvKt2XKv+G3w==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230315_210202.wav,597.844,2023-03-15,21:02:02,21,2023-03-15,09:02:02,9,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,bx4QWdZsQ3XmfHd1nallKA==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230409_074702.wav,597.844,2023-04-09,07:47:02,7,2023-04-08,19:47:02,19,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,eUVfodaodPAe93oPZzfxEw==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230318_191802.wav,597.844,2023-03-18,19:18:02,19,2023-03-18,07:18:02,7,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,DUEwTplartUVWEMYV85U+g==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230315_211202.wav,597.844,2023-03-15,21:12:02,21,2023-03-15,09:12:02,9,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,mF17YLBY0YAQKqKNtZUTbQ==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230318_192802.wav,597.844,2023-03-18,19:28:02,19,2023-03-18,07:28:02,7,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,eauOaU/HjLIWNtsh5hZ1Rw==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230315_212202.wav,597.844,2023-03-15,21:22:02,21,2023-03-15,09:22:02,9,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,BU7fZp90gLuxbfJWMmTAqQ==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230318_193802.wav,597.844,2023-03-18,19:38:02,19,2023-03-18,07:38:02,7,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,Ni/9yUQ1I3O7B5z01C3U9Q==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230315_213202.wav,597.844,2023-03-15,21:32:02,21,2023-03-15,09:32:02,9,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,ubBWMiE3/1yNpM7GcPpmOw==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230318_194802.wav,597.844,2023-03-18,19:48:02,19,2023-03-18,07:48:02,7,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,WmMWxTfKM0nptG1WuFzF6g==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230315_214202.wav,597.844,2023-03-15,21:42:02,21,2023-03-15,09:42:02,9,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,zfzLU+ZhSd4Fqfgg9nFwzQ==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230318_195802.wav,597.844,2023-03-18,19:58:02,19,2023-03-18,07:58:02,7,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,5hZKG2EvQDXz4tGuuikDQQ==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230409_075702.wav,597.844,2023-04-09,07:57:02,7,2023-04-08,19:57:02,19,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,OS1l7xuW+AP5BpEySbSN2g==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230315_215202.wav,597.844,2023-03-15,21:52:02,21,2023-03-15,09:52:02,9,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,nOUmWGGfzkF3uOBbji0V2w==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230318_200802.wav,597.844,2023-03-18,20:08:02,20,2023-03-18,08:08:02,8,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,1flhLt1YecRZ6TaLLfthxw==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230315_220202.wav,597.844,2023-03-15,22:02:02,22,2023-03-15,10:02:02,10,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,CQ9oSQji7ZtevWO6mK/Rjg==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230318_201802.wav,597.844,2023-03-18,20:18:02,20,2023-03-18,08:18:02,8,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,dTJkzjet1f66dBY2iM1LBA==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230315_221202.wav,597.844,2023-03-15,22:12:02,22,2023-03-15,10:12:02,10,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,0h8AamRvCCxiuxz1mpfA7w==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230324_014702.wav,597.844,2023-03-24,01:47:02,1,2023-03-23,13:47:02,13,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,Tybkc0ZMyjbdv6cJr8Fd1g==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230315_222202.wav,597.844,2023-03-15,22:22:02,22,2023-03-15,10:22:02,10,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,hc+1oP4ctMVpoE8HpLVUYQ==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230318_202802.wav,597.844,2023-03-18,20:28:02,20,2023-03-18,08:28:02,8,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,Xa6hFlqa0Fat5cdezUyRIQ==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230409_080702.wav,597.844,2023-04-09,08:07:02,8,2023-04-08,20:07:02,20,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,mAaoH/EqUCj3hM8aJA13jw==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230315_223202.wav,597.844,2023-03-15,22:32:02,22,2023-03-15,10:32:02,10,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,jvl/f+cpZHrJdmcDRdhJfw==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230318_203802.wav,597.844,2023-03-18,20:38:02,20,2023-03-18,08:38:02,8,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,bL5Ce+xZGeiw3nn5Bs9jkA==
